Stock,Date,Close
TCO,2024-08-23,14.0
TIP,2024-08-23,23.85
TTA,2024-08-23,10.95
TVT,2024-08-23,16.25
VMD,2024-08-23,19.0
VPB,2024-08-23,18.75
VTP,2024-08-23,76.0
ACB,2024-08-22,24.4
ADS,2024-08-22,10.55
AGR,2024-08-22,18.45
ANV,2024-08-22,32.6
BAF,2024-08-22,18.35
BID,2024-08-22,50.3
CII,2024-08-22,15.7
CKG,2024-08-22,25.3
CSM,2024-08-22,13.2
DPM,2024-08-22,35.6
DXG,2024-08-22,15.8
FPT,2024-08-22,133.8
GEX,2024-08-22,21.7
GVR,2024-08-22,34.8
HCM,2024-08-22,28.0
HHS,2024-08-22,9.5
HTL,2024-08-22,18.3
HVN,2024-08-22,22.05
IJC,2024-08-22,14.4
MBB,2024-08-22,24.4
NKG,2024-08-22,21.5
NTL,2024-08-22,24.35
OCB,2024-08-22,14.5
PDR,2024-08-22,21.4
PLX,2024-08-22,49.0
POW,2024-08-22,13.6
PVT,2024-08-22,29.4
SHB,2024-08-22,10.65
STB,2024-08-22,29.9
SZC,2024-08-22,38.0
TCO,2024-08-22,14.5
TIP,2024-08-22,23.7
TTA,2024-08-22,10.8
TVT,2024-08-22,16.15
VMD,2024-08-22,18.5
VPB,2024-08-22,18.75
VTP,2024-08-22,76.6
ACB,2024-08-21,24.4
ADS,2024-08-21,10.6
AGR,2024-08-21,18.5
ANV,2024-08-21,32.8
BAF,2024-08-21,18.4
BID,2024-08-21,50.6
CII,2024-08-21,15.95
CKG,2024-08-21,25.3
CSM,2024-08-21,13.4
DPM,2024-08-21,36.2
DXG,2024-08-21,15.7
FPT,2024-08-21,133.5
GEX,2024-08-21,21.85
GVR,2024-08-21,35.25
HCM,2024-08-21,27.5
HHS,2024-08-21,9.4
HTL,2024-08-21,18.2
HVN,2024-08-21,22.0
IJC,2024-08-21,14.45
MBB,2024-08-21,24.75
NKG,2024-08-21,21.8
NTL,2024-08-21,24.7
OCB,2024-08-21,14.5
PDR,2024-08-21,21.0
PLX,2024-08-21,48.8
POW,2024-08-21,13.75
PVT,2024-08-21,29.5
SHB,2024-08-21,10.7
STB,2024-08-21,29.95
SZC,2024-08-21,38.2
TCO,2024-08-21,14.35
TIP,2024-08-21,24.05
TTA,2024-08-21,10.9
TVT,2024-08-21,16.25
VMD,2024-08-21,18.9
VPB,2024-08-21,18.75
VTP,2024-08-21,77.1
ACB,2024-08-20,24.1
ADS,2024-08-20,10.75
AGR,2024-08-20,18.55
ANV,2024-08-20,33.0
BAF,2024-08-20,18.6
BID,2024-08-20,49.15
CII,2024-08-20,15.55
CKG,2024-08-20,25.25
CSM,2024-08-20,12.8
DPM,2024-08-20,38.2
DXG,2024-08-20,15.6
FPT,2024-08-20,131.5
GEX,2024-08-20,21.85
GVR,2024-08-20,35.1
HCM,2024-08-20,27.4
HHS,2024-08-20,9.4
HTL,2024-08-20,18.2
HVN,2024-08-20,22.15
IJC,2024-08-20,14.6
MBB,2024-08-20,24.25
NKG,2024-08-20,21.45
NTL,2024-08-20,24.45
OCB,2024-08-20,14.45
PDR,2024-08-20,20.45
PLX,2024-08-20,49.45
POW,2024-08-20,13.5
PVT,2024-08-20,29.1
SHB,2024-08-20,10.65
STB,2024-08-20,29.65
SZC,2024-08-20,38.45
TCO,2024-08-20,14.35
TIP,2024-08-20,24.2
TTA,2024-08-20,10.8
TVT,2024-08-20,16.3
VMD,2024-08-20,18.3
VPB,2024-08-20,18.6
VTP,2024-08-20,77.2
ACB,2024-08-19,24.05
ADS,2024-08-19,10.75
AGR,2024-08-19,18.3
ANV,2024-08-19,32.55
BAF,2024-08-19,18.5
BID,2024-08-19,47.9
CII,2024-08-19,15.25
CKG,2024-08-19,25.2
CSM,2024-08-19,13.0
DPM,2024-08-19,38.2
DXG,2024-08-19,14.6
FPT,2024-08-19,130.5
GEX,2024-08-19,21.5
GVR,2024-08-19,34.75
HCM,2024-08-19,27.15
HHS,2024-08-19,9.3
HTL,2024-08-19,18.15
HVN,2024-08-19,21.1
IJC,2024-08-19,14.4
MBB,2024-08-19,24.05
NKG,2024-08-19,21.15
NTL,2024-08-19,24.0
OCB,2024-08-19,14.5
PDR,2024-08-19,19.15
PLX,2024-08-19,50.4
POW,2024-08-19,13.5
PVT,2024-08-19,28.9
SHB,2024-08-19,10.6
STB,2024-08-19,29.65
SZC,2024-08-19,37.95
TCO,2024-08-19,14.2
TIP,2024-08-19,24.05
TTA,2024-08-19,10.85
TVT,2024-08-19,16.3
VMD,2024-08-19,18.3
VPB,2024-08-19,18.45
VTP,2024-08-19,77.5
ACB,2024-08-16,24.0
ADS,2024-08-16,10.85
AGR,2024-08-16,17.75
ANV,2024-08-16,32.4
BAF,2024-08-16,18.4
BID,2024-08-16,47.5
CII,2024-08-16,15.15
CKG,2024-08-16,25.0
CSM,2024-08-16,12.85
DPM,2024-08-16,37.1
DXG,2024-08-16,14.1
FPT,2024-08-16,130.6
GEX,2024-08-16,21.5
GVR,2024-08-16,34.55
HCM,2024-08-16,27.2
HHS,2024-08-16,9.3
HTL,2024-08-16,18.0
HVN,2024-08-16,21.4
IJC,2024-08-16,14.45
MBB,2024-08-16,24.05
NKG,2024-08-16,20.65
NTL,2024-08-16,23.75
OCB,2024-08-16,14.45
PDR,2024-08-16,18.8
PLX,2024-08-16,50.6
POW,2024-08-16,13.45
PVT,2024-08-16,28.8
SHB,2024-08-16,10.6
STB,2024-08-16,29.35
SZC,2024-08-16,37.8
TCO,2024-08-16,13.8
TIP,2024-08-16,23.9
TTA,2024-08-16,10.5
TVT,2024-08-16,16.3
VMD,2024-08-16,18.0
VPB,2024-08-16,18.4
VTP,2024-08-16,75.5
ACB,2024-08-15,23.5
ADS,2024-08-15,10.55
AGR,2024-08-15,16.6
ANV,2024-08-15,31.2
BAF,2024-08-15,18.15
BID,2024-08-15,46.65
CII,2024-08-15,14.25
CKG,2024-08-15,23.9
CSM,2024-08-15,12.55
DPM,2024-08-15,36.0
DXG,2024-08-15,13.2
FPT,2024-08-15,128.7
GEX,2024-08-15,20.7
GVR,2024-08-15,32.65
HCM,2024-08-15,25.5
HHS,2024-08-15,8.76
HTL,2024-08-15,18.2
HVN,2024-08-15,20.3
IJC,2024-08-15,13.95
MBB,2024-08-15,23.25
NKG,2024-08-15,19.85
NTL,2024-08-15,22.7
OCB,2024-08-15,14.4
PDR,2024-08-15,17.6
PLX,2024-08-15,49.0
POW,2024-08-15,13.05
PVT,2024-08-15,27.8
SHB,2024-08-15,10.4
STB,2024-08-15,28.95
SZC,2024-08-15,35.7
TCO,2024-08-15,13.8
TIP,2024-08-15,23.05
TTA,2024-08-15,10.3
TVT,2024-08-15,16.3
VMD,2024-08-15,18.0
VPB,2024-08-15,18.0
VTP,2024-08-15,71.6
ACB,2024-08-14,23.55
ADS,2024-08-14,10.7
AGR,2024-08-14,16.8
ANV,2024-08-14,31.8
BAF,2024-08-14,18.15
BID,2024-08-14,47.05
CII,2024-08-14,14.45
CKG,2024-08-14,23.95
CSM,2024-08-14,12.55
DPM,2024-08-14,36.1
DXG,2024-08-14,13.15
FPT,2024-08-14,129.5
GEX,2024-08-14,20.9
GVR,2024-08-14,33.4
HCM,2024-08-14,25.9
HHS,2024-08-14,8.75
HTL,2024-08-14,17.55
HVN,2024-08-14,20.65
IJC,2024-08-14,13.9
MBB,2024-08-14,23.4
NKG,2024-08-14,20.4
NTL,2024-08-14,23.35
OCB,2024-08-14,14.55
PDR,2024-08-14,17.9
PLX,2024-08-14,49.2
POW,2024-08-14,13.35
PVT,2024-08-14,28.2
SHB,2024-08-14,10.45
STB,2024-08-14,29.2
SZC,2024-08-14,35.7
TCO,2024-08-14,13.75
TIP,2024-08-14,22.95
TTA,2024-08-14,10.1
TVT,2024-08-14,16.0
VMD,2024-08-14,18.0
VPB,2024-08-14,18.0
VTP,2024-08-14,73.6
ACB,2024-08-13,23.6
ADS,2024-08-13,11.9
AGR,2024-08-13,17.15
ANV,2024-08-13,31.7
BAF,2024-08-13,18.15
BID,2024-08-13,46.65
CII,2024-08-13,14.55
CKG,2024-08-13,23.95
CSM,2024-08-13,12.55
DPM,2024-08-13,35.8
DXG,2024-08-13,13.45
FPT,2024-08-13,129.7
GEX,2024-08-13,21.2
GVR,2024-08-13,33.1
HCM,2024-08-13,26.0
HHS,2024-08-13,8.68
HTL,2024-08-13,18.1
HVN,2024-08-13,20.85
IJC,2024-08-13,13.9
MBB,2024-08-13,23.6
NKG,2024-08-13,20.8
NTL,2024-08-13,23.8
OCB,2024-08-13,14.5
PDR,2024-08-13,18.15
PLX,2024-08-13,48.85
POW,2024-08-13,13.4
PVT,2024-08-13,28.0
SHB,2024-08-13,10.5
STB,2024-08-13,29.15
SZC,2024-08-13,36.0
TCO,2024-08-13,13.75
TIP,2024-08-13,23.1
TTA,2024-08-13,10.45
TVT,2024-08-13,16.35
VMD,2024-08-13,18.3
VPB,2024-08-13,18.15
VTP,2024-08-13,74.2
ACB,2024-08-12,23.8
ADS,2024-08-12,11.95
AGR,2024-08-12,17.4
ANV,2024-08-12,31.75
BAF,2024-08-12,18.0
BID,2024-08-12,46.8
CII,2024-08-12,14.7
CKG,2024-08-12,23.9
CSM,2024-08-12,12.45
DPM,2024-08-12,36.0
DXG,2024-08-12,13.25
FPT,2024-08-12,130.0
GEX,2024-08-12,21.5
GVR,2024-08-12,33.2
HCM,2024-08-12,25.9
HHS,2024-08-12,8.55
HTL,2024-08-12,18.2
HVN,2024-08-12,20.35
IJC,2024-08-12,13.95
MBB,2024-08-12,23.7
NKG,2024-08-12,21.2
NTL,2024-08-12,22.85
OCB,2024-08-12,14.55
PDR,2024-08-12,17.5
PLX,2024-08-12,48.85
POW,2024-08-12,13.6
PVT,2024-08-12,28.3
SHB,2024-08-12,10.5
STB,2024-08-12,29.2
SZC,2024-08-12,35.95
TCO,2024-08-12,13.25
TIP,2024-08-12,23.4
TTA,2024-08-12,10.55
TVT,2024-08-12,16.35
VMD,2024-08-12,17.9
VPB,2024-08-12,18.15
VTP,2024-08-12,74.2
ACB,2024-08-09,23.6
ADS,2024-08-09,11.7
AGR,2024-08-09,17.35
ANV,2024-08-09,31.7
BAF,2024-08-09,18.05
BID,2024-08-09,46.7
CII,2024-08-09,14.65
CKG,2024-08-09,24.0
CSM,2024-08-09,12.65
DPM,2024-08-09,35.75
DXG,2024-08-09,13.3
FPT,2024-08-09,126.9
GEX,2024-08-09,21.45
GVR,2024-08-09,32.5
HCM,2024-08-09,25.45
HHS,2024-08-09,8.61
HTL,2024-08-09,18.2
HVN,2024-08-09,19.05
IJC,2024-08-09,13.95
MBB,2024-08-09,23.45
NKG,2024-08-09,21.25
NTL,2024-08-09,23.2
OCB,2024-08-09,14.45
PDR,2024-08-09,17.7
PLX,2024-08-09,48.0
POW,2024-08-09,13.85
PVT,2024-08-09,28.1
SHB,2024-08-09,10.5
STB,2024-08-09,28.85
SZC,2024-08-09,35.65
TCO,2024-08-09,13.6
TIP,2024-08-09,23.15
TTA,2024-08-09,10.5
TVT,2024-08-09,16.2
VMD,2024-08-09,17.3
VPB,2024-08-09,18.0
VTP,2024-08-09,73.9
ACB,2024-08-08,23.25
ADS,2024-08-08,11.4
AGR,2024-08-08,16.6
ANV,2024-08-08,31.3
BAF,2024-08-08,18.05
BID,2024-08-08,46.0
CII,2024-08-08,14.45
CKG,2024-08-08,23.8
CSM,2024-08-08,12.8
DPM,2024-08-08,34.75
DXG,2024-08-08,13.0
FPT,2024-08-08,121.4
GEX,2024-08-08,20.8
GVR,2024-08-08,31.9
HCM,2024-08-08,24.3
HHS,2024-08-08,8.61
HTL,2024-08-08,17.75
HVN,2024-08-08,19.95
IJC,2024-08-08,13.65
MBB,2024-08-08,23.05
NKG,2024-08-08,20.8
NTL,2024-08-08,22.5
OCB,2024-08-08,14.3
PDR,2024-08-08,17.3
PLX,2024-08-08,47.55
POW,2024-08-08,13.8
PVT,2024-08-08,27.95
SHB,2024-08-08,10.4
STB,2024-08-08,28.25
SZC,2024-08-08,35.2
TCO,2024-08-08,13.5
TIP,2024-08-08,22.7
TTA,2024-08-08,10.45
TVT,2024-08-08,16.2
VMD,2024-08-08,17.3
VPB,2024-08-08,17.85
VTP,2024-08-08,70.5
ACB,2024-08-07,23.4
ADS,2024-08-07,10.9
AGR,2024-08-07,16.8
ANV,2024-08-07,31.3
BAF,2024-08-07,18.0
BID,2024-08-07,46.4
CII,2024-08-07,14.25
CKG,2024-08-07,23.75
CSM,2024-08-07,12.85
DPM,2024-08-07,34.8
DXG,2024-08-07,13.2
FPT,2024-08-07,122.0
GEX,2024-08-07,21.05
GVR,2024-08-07,32.55
HCM,2024-08-07,24.45
HHS,2024-08-07,9.25
HTL,2024-08-07,17.7
HVN,2024-08-07,21.45
IJC,2024-08-07,13.85
MBB,2024-08-07,23.35
NKG,2024-08-07,20.85
NTL,2024-08-07,23.65
OCB,2024-08-07,14.25
PDR,2024-08-07,17.8
PLX,2024-08-07,47.8
POW,2024-08-07,13.75
PVT,2024-08-07,27.4
SHB,2024-08-07,10.5
STB,2024-08-07,28.4
SZC,2024-08-07,35.3
TCO,2024-08-07,13.15
TIP,2024-08-07,23.1
TTA,2024-08-07,10.3
TVT,2024-08-07,16.2
VMD,2024-08-07,17.3
VPB,2024-08-07,18.0
VTP,2024-08-07,71.5
ACB,2024-08-06,23.5
ADS,2024-08-06,10.75
AGR,2024-08-06,16.9
ANV,2024-08-06,30.85
BAF,2024-08-06,18.2
BID,2024-08-06,46.75
CII,2024-08-06,14.2
CKG,2024-08-06,23.8
CSM,2024-08-06,12.85
DPM,2024-08-06,33.65
DXG,2024-08-06,12.9
FPT,2024-08-06,120.8
GEX,2024-08-06,20.85
GVR,2024-08-06,31.35
HCM,2024-08-06,24.3
HHS,2024-08-06,9.25
HTL,2024-08-06,17.55
HVN,2024-08-06,21.9
IJC,2024-08-06,13.9
MBB,2024-08-06,23.4
NKG,2024-08-06,20.75
NTL,2024-08-06,23.9
OCB,2024-08-06,14.2
PDR,2024-08-06,17.5
PLX,2024-08-06,47.0
POW,2024-08-06,13.75
PVT,2024-08-06,27.4
SHB,2024-08-06,10.5
STB,2024-08-06,28.4
SZC,2024-08-06,34.95
TCO,2024-08-06,13.3
TIP,2024-08-06,23.1
TTA,2024-08-06,10.3
TVT,2024-08-06,16.3
VMD,2024-08-06,17.3
VPB,2024-08-06,18.35
VTP,2024-08-06,71.7
ACB,2024-08-05,23.2
ADS,2024-08-05,10.55
AGR,2024-08-05,16.3
ANV,2024-08-05,30.15
BAF,2024-08-05,17.5
BID,2024-08-05,46.1
CII,2024-08-05,13.6
CKG,2024-08-05,23.75
CSM,2024-08-05,12.35
DPM,2024-08-05,32.7
DXG,2024-08-05,12.2
FPT,2024-08-05,118.6
GEX,2024-08-05,20.3
GVR,2024-08-05,30.1
HCM,2024-08-05,23.0
HHS,2024-08-05,8.89
HTL,2024-08-05,17.55
HVN,2024-08-05,20.55
IJC,2024-08-05,13.35
MBB,2024-08-05,22.95
NKG,2024-08-05,20.3
NTL,2024-08-05,23.25
OCB,2024-08-05,13.85
PDR,2024-08-05,17.0
PLX,2024-08-05,45.5
POW,2024-08-05,13.3
PVT,2024-08-05,26.5
SHB,2024-08-05,10.3
STB,2024-08-05,27.2
SZC,2024-08-05,34.2
TCO,2024-08-05,13.4
TIP,2024-08-05,22.3
TTA,2024-08-05,10.0
TVT,2024-08-05,15.3
VMD,2024-08-05,17.25
VPB,2024-08-05,18.15
VTP,2024-08-05,69.5
ACB,2024-08-02,23.95
ADS,2024-08-02,10.95
AGR,2024-08-02,17.0
ANV,2024-08-02,32.4
BAF,2024-08-02,17.9
BID,2024-08-02,47.75
CII,2024-08-02,14.6
CKG,2024-08-02,24.35
CSM,2024-08-02,13.1
DPM,2024-08-02,35.0
DXG,2024-08-02,13.1
FPT,2024-08-02,123.2
GEX,2024-08-02,21.5
GVR,2024-08-02,32.35
HCM,2024-08-02,24.55
HHS,2024-08-02,9.55
HTL,2024-08-02,18.5
HVN,2024-08-02,22.05
IJC,2024-08-02,14.2
MBB,2024-08-02,23.8
NKG,2024-08-02,21.8
NTL,2024-08-02,24.95
OCB,2024-08-02,14.65
PDR,2024-08-02,18.0
PLX,2024-08-02,47.5
POW,2024-08-02,13.8
PVT,2024-08-02,28.25
SHB,2024-08-02,10.85
STB,2024-08-02,28.4
SZC,2024-08-02,36.75
TCO,2024-08-02,13.4
TIP,2024-08-02,23.8
TTA,2024-08-02,10.4
TVT,2024-08-02,16.4
VMD,2024-08-02,17.75
VPB,2024-08-02,18.75
VTP,2024-08-02,72.9
ACB,2024-08-01,23.95
ADS,2024-08-01,10.75
AGR,2024-08-01,16.2
ANV,2024-08-01,31.6
BAF,2024-08-01,17.3
BID,2024-08-01,46.8
CII,2024-08-01,14.55
CKG,2024-08-01,24.3
CSM,2024-08-01,13.2
DPM,2024-08-01,34.45
DXG,2024-08-01,13.05
FPT,2024-08-01,124.8
GEX,2024-08-01,21.5
GVR,2024-08-01,31.4
HCM,2024-08-01,24.25
HHS,2024-08-01,9.49
HTL,2024-08-01,18.3
HVN,2024-08-01,20.65
IJC,2024-08-01,13.8
MBB,2024-08-01,23.4
NKG,2024-08-01,21.2
NTL,2024-08-01,23.85
OCB,2024-08-01,14.45
PDR,2024-08-01,17.7
PLX,2024-08-01,45.3
POW,2024-08-01,13.15
PVT,2024-08-01,27.7
SHB,2024-08-01,10.9
STB,2024-08-01,28.05
SZC,2024-08-01,36.6
TCO,2024-08-01,13.6
TIP,2024-08-01,23.8
TTA,2024-08-01,10.1
TVT,2024-08-01,16.2
VMD,2024-08-01,17.75
VPB,2024-08-01,18.55
VTP,2024-08-01,70.0
ACB,2024-07-31,24.55
ADS,2024-07-31,11.2
AGR,2024-07-31,17.3
ANV,2024-07-31,33.9
BAF,2024-07-31,18.25
BID,2024-07-31,47.6
CII,2024-07-31,15.4
CKG,2024-07-31,24.45
CSM,2024-07-31,13.6
DPM,2024-07-31,35.3
DXG,2024-07-31,13.85
FPT,2024-07-31,128.6
GEX,2024-07-31,22.75
GVR,2024-07-31,33.0
HCM,2024-07-31,25.35
HHS,2024-07-31,10.55
HTL,2024-07-31,19.0
HVN,2024-07-31,21.25
IJC,2024-07-31,14.75
MBB,2024-07-31,24.4
NKG,2024-07-31,22.6
NTL,2024-07-31,25.6
OCB,2024-07-31,14.5
PDR,2024-07-31,19.0
PLX,2024-07-31,45.9
POW,2024-07-31,13.45
PVT,2024-07-31,28.45
SHB,2024-07-31,11.15
STB,2024-07-31,29.0
SZC,2024-07-31,38.45
TCO,2024-07-31,13.3
TIP,2024-07-31,24.9
TTA,2024-07-31,10.55
TVT,2024-07-31,16.3
VMD,2024-07-31,18.0
VPB,2024-07-31,19.0
VTP,2024-07-31,74.5
ACB,2024-07-30,24.15
ADS,2024-07-30,11.25
AGR,2024-07-30,17.4
ANV,2024-07-30,33.9
BAF,2024-07-30,18.7
BID,2024-07-30,46.8
CII,2024-07-30,15.3
CKG,2024-07-30,24.4
CSM,2024-07-30,13.2
DPM,2024-07-30,35.45
DXG,2024-07-30,13.7
FPT,2024-07-30,128.0
GEX,2024-07-30,22.75
GVR,2024-07-30,33.25
HCM,2024-07-30,25.6
HHS,2024-07-30,10.7
HTL,2024-07-30,18.7
HVN,2024-07-30,22.8
IJC,2024-07-30,14.95
MBB,2024-07-30,24.5
NKG,2024-07-30,23.5
NTL,2024-07-30,26.9
OCB,2024-07-30,14.8
PDR,2024-07-30,19.0
PLX,2024-07-30,47.1
POW,2024-07-30,13.4
PVT,2024-07-30,29.0
SHB,2024-07-30,11.1
STB,2024-07-30,28.9
SZC,2024-07-30,38.3
TCO,2024-07-30,14.3
TIP,2024-07-30,25.55
TTA,2024-07-30,10.85
TVT,2024-07-30,16.25
VMD,2024-07-30,18.35
VPB,2024-07-30,18.55
VTP,2024-07-30,77.0
ACB,2024-07-29,24.15
ADS,2024-07-29,11.45
AGR,2024-07-29,17.7
ANV,2024-07-29,34.15
BAF,2024-07-29,18.8
BID,2024-07-29,47.1
CII,2024-07-29,15.35
CKG,2024-07-29,24.25
CSM,2024-07-29,13.7
DPM,2024-07-29,35.95
DXG,2024-07-29,13.95
FPT,2024-07-29,129.0
GEX,2024-07-29,22.55
GVR,2024-07-29,33.5
HCM,2024-07-29,25.65
HHS,2024-07-29,10.75
HTL,2024-07-29,18.5
HVN,2024-07-29,22.35
IJC,2024-07-29,15.25
MBB,2024-07-29,24.1
NKG,2024-07-29,23.6
NTL,2024-07-29,27.5
OCB,2024-07-29,14.9
PDR,2024-07-29,19.55
PLX,2024-07-29,47.8
POW,2024-07-29,13.6
PVT,2024-07-29,28.45
SHB,2024-07-29,11.05
STB,2024-07-29,29.1
SZC,2024-07-29,38.8
TCO,2024-07-29,14.5
TIP,2024-07-29,24.7
TTA,2024-07-29,10.75
TVT,2024-07-29,16.8
VMD,2024-07-29,18.45
VPB,2024-07-29,18.4
VTP,2024-07-29,78.3
ACB,2024-07-26,24.1
ADS,2024-07-26,11.5
AGR,2024-07-26,17.6
ANV,2024-07-26,33.75
BAF,2024-07-26,18.8
BID,2024-07-26,46.25
CII,2024-07-26,15.35
CKG,2024-07-26,24.1
CSM,2024-07-26,13.85
DPM,2024-07-26,35.3
DXG,2024-07-26,14.1
FPT,2024-07-26,128.0
GEX,2024-07-26,22.6
GVR,2024-07-26,33.1
HCM,2024-07-26,25.4
HHS,2024-07-26,10.4
HTL,2024-07-26,17.8
HVN,2024-07-26,20.9
IJC,2024-07-26,15.3
MBB,2024-07-26,24.3
NKG,2024-07-26,23.35
NTL,2024-07-26,26.4
OCB,2024-07-26,14.8
PDR,2024-07-26,19.85
PLX,2024-07-26,47.8
POW,2024-07-26,13.55
PVT,2024-07-26,28.45
SHB,2024-07-26,11.1
STB,2024-07-26,29.1
SZC,2024-07-26,38.5
TCO,2024-07-26,13.6
TIP,2024-07-26,24.9
TTA,2024-07-26,10.8
TVT,2024-07-26,16.4
VMD,2024-07-26,18.5
VPB,2024-07-26,18.4
VTP,2024-07-26,78.3
ACB,2024-07-25,24.05
ADS,2024-07-25,11.4
AGR,2024-07-25,17.5
ANV,2024-07-25,33.65
BAF,2024-07-25,18.55
BID,2024-07-25,46.0
CII,2024-07-25,15.2
CKG,2024-07-25,24.1
CSM,2024-07-25,13.55
DPM,2024-07-25,35.0
DXG,2024-07-25,14.3
FPT,2024-07-25,125.0
GEX,2024-07-25,22.4
GVR,2024-07-25,33.0
HCM,2024-07-25,25.05
HHS,2024-07-25,10.35
HTL,2024-07-25,17.75
HVN,2024-07-25,20.2
IJC,2024-07-25,14.95
MBB,2024-07-25,23.95
NKG,2024-07-25,23.2
NTL,2024-07-25,26.3
OCB,2024-07-25,14.55
PDR,2024-07-25,20.05
PLX,2024-07-25,46.35
POW,2024-07-25,12.9
PVT,2024-07-25,27.6
SHB,2024-07-25,11.05
STB,2024-07-25,28.8
SZC,2024-07-25,37.65
TCO,2024-07-25,13.6
TIP,2024-07-25,25.0
TTA,2024-07-25,10.7
TVT,2024-07-25,16.5
VMD,2024-07-25,18.05
VPB,2024-07-25,18.35
VTP,2024-07-25,76.0
ACB,2024-07-24,24.2
ADS,2024-07-24,11.25
AGR,2024-07-24,17.6
ANV,2024-07-24,33.6
BAF,2024-07-24,18.45
BID,2024-07-24,46.1
CII,2024-07-24,15.4
CKG,2024-07-24,24.0
CSM,2024-07-24,14.3
DPM,2024-07-24,34.8
DXG,2024-07-24,14.3
FPT,2024-07-24,126.0
GEX,2024-07-24,22.5
GVR,2024-07-24,32.7
HCM,2024-07-24,25.55
HHS,2024-07-24,10.5
HTL,2024-07-24,17.75
HVN,2024-07-24,21.7
IJC,2024-07-24,14.85
MBB,2024-07-24,23.95
NKG,2024-07-24,23.4
NTL,2024-07-24,25.95
OCB,2024-07-24,14.6
PDR,2024-07-24,20.2
PLX,2024-07-24,46.5
POW,2024-07-24,13.2
PVT,2024-07-24,27.55
SHB,2024-07-24,11.1
STB,2024-07-24,29.2
SZC,2024-07-24,37.7
TCO,2024-07-24,13.05
TIP,2024-07-24,24.6
TTA,2024-07-24,10.0
TVT,2024-07-24,16.5
VMD,2024-07-24,18.3
VPB,2024-07-24,18.5
VTP,2024-07-24,77.2
ACB,2024-07-23,24.0
ADS,2024-07-23,10.9
AGR,2024-07-23,17.3
ANV,2024-07-23,33.0
BAF,2024-07-23,18.0
BID,2024-07-23,46.0
CII,2024-07-23,15.25
CKG,2024-07-23,24.0
CSM,2024-07-23,14.6
DPM,2024-07-23,34.55
DXG,2024-07-23,13.5
FPT,2024-07-23,125.5
GEX,2024-07-23,21.85
GVR,2024-07-23,30.6
HCM,2024-07-23,25.55
HHS,2024-07-23,10.25
HTL,2024-07-23,18.35
HVN,2024-07-23,22.65
IJC,2024-07-23,14.45
MBB,2024-07-23,23.9
NKG,2024-07-23,23.0
NTL,2024-07-23,25.0
OCB,2024-07-23,14.5
PDR,2024-07-23,19.45
PLX,2024-07-23,45.5
POW,2024-07-23,12.85
PVT,2024-07-23,27.15
SHB,2024-07-23,11.0
STB,2024-07-23,29.0
SZC,2024-07-23,36.6
TCO,2024-07-23,13.1
TIP,2024-07-23,23.8
TTA,2024-07-23,9.8
TVT,2024-07-23,16.2
VMD,2024-07-23,18.0
VPB,2024-07-23,18.4
VTP,2024-07-23,73.1
ACB,2024-07-22,24.75
ADS,2024-07-22,11.4
AGR,2024-07-22,17.5
ANV,2024-07-22,34.85
BAF,2024-07-22,18.7
BID,2024-07-22,47.7
CII,2024-07-22,15.6
CKG,2024-07-22,24.0
CSM,2024-07-22,14.35
DPM,2024-07-22,34.8
DXG,2024-07-22,13.85
FPT,2024-07-22,124.1
GEX,2024-07-22,22.1
GVR,2024-07-22,32.75
HCM,2024-07-22,26.5
HHS,2024-07-22,10.2
HTL,2024-07-22,17.35
HVN,2024-07-22,24.35
IJC,2024-07-22,14.7
MBB,2024-07-22,25.2
NKG,2024-07-22,23.55
NTL,2024-07-22,26.5
OCB,2024-07-22,15.2
PDR,2024-07-22,20.1
PLX,2024-07-22,46.35
POW,2024-07-22,13.45
PVT,2024-07-22,27.4
SHB,2024-07-22,11.2
STB,2024-07-22,30.0
SZC,2024-07-22,37.4
TCO,2024-07-22,12.8
TIP,2024-07-22,24.0
TTA,2024-07-22,10.2
VMD,2024-07-22,18.2
VPB,2024-07-22,18.8
VTP,2024-07-22,78.5
ACB,2024-07-19,25.1
ADS,2024-07-19,12.0
AGR,2024-07-19,18.4
ANV,2024-07-19,36.0
BAF,2024-07-19,19.0
BID,2024-07-19,47.7
CII,2024-07-19,15.9
CKG,2024-07-19,24.0
CSM,2024-07-19,13.45
DPM,2024-07-19,35.5
DXG,2024-07-19,13.5
FPT,2024-07-19,126.0
GEX,2024-07-19,22.1
GVR,2024-07-19,34.5
HCM,2024-07-19,26.0
HHS,2024-07-19,10.95
HTL,2024-07-19,17.8
HVN,2024-07-19,26.15
IJC,2024-07-19,14.75
MBB,2024-07-19,25.4
NKG,2024-07-19,24.3
NTL,2024-07-19,26.55
OCB,2024-07-19,15.1
PDR,2024-07-19,20.25
PLX,2024-07-19,46.9
POW,2024-07-19,13.3
PVT,2024-07-19,28.5
SHB,2024-07-19,11.3
STB,2024-07-19,30.3
SZC,2024-07-19,38.65
TCO,2024-07-19,13.4
TIP,2024-07-19,25.8
TTA,2024-07-19,10.4
TVT,2024-07-19,16.55
VMD,2024-07-19,19.2
VPB,2024-07-19,18.8
VTP,2024-07-19,79.0
ACB,2024-07-18,24.8
ADS,2024-07-18,12.25
AGR,2024-07-18,19.0
ANV,2024-07-18,35.5
BAF,2024-07-18,19.1
BID,2024-07-18,48.5
CII,2024-07-18,16.25
CKG,2024-07-18,24.0
